3injectors,17,794,,Injector:O445B29993_00,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,153,0,0,0,0,0,0,0,0,0,0.0367,0,0.0267,0,0,0
,156,0,0,0,0,0,0,0,0,0,0.0967,0.0667,0.0267,0.02,0,0
,159,0,0,0,0,0,0,0,0,0.0933,0.14,0.03,0.03,0.0267,0,0
,162,0,0,0,0,0,0,0,0.0667,0.1733,0.1567,0.0667,0.0667,0,0.01,0
,165,0,0,0,0,0,0,0,0.14,0.1833,0.1733,0.0867,0.0667,0.0267,0.0067,0
,168,0,0,0,0,0,0,0.11,0.2233,0.21,0.1867,0.1333,0.1067,0.0467,0,0
,171,0,0,0,0,0,0.0533,0.2167,0.2267,0.23,0.1833,0.1267,0.11,0.05,0.0667,0
,174,0,0,0,0,0,0.1133,0.1633,0.2833,0.2367,0.1867,0.16,0.1233,0.0567,0.0433,0
,177,0,0,0,0,0,0.2167,0.2567,0.2967,0.26,0.2067,0.1867,0.1233,0.11,0.0433,0.04
,180,0,0,0,0,0.0533,0.23,0.2933,0.3033,0.27,0.2333,0.1933,0.14,0.1333,0.1,0.02
,183,0,0,0,0,0,0.2467,0.2867,0.2933,0.28,0.2433,0.2067,0.17,0.14,0.1133,0.0867
,186,0,0,0,0,0.1333,0.2733,0.3067,0.3233,0.2933,0.26,0.1833,0.1767,0.1533,0.12,0.11
,189,0,0,0,0,0.26,0.29,0.32,0.3467,0.31,0.2767,0.2267,0.19,0.1667,0.1467,0.14
,192,0,0,0,0,0.1667,0.3,0.3533,0.37,0.3367,0.3133,0.2433,0.23,0.2,0.1767,0.15
,195,0,0,0,0,0.2567,0.3333,0.3733,0.3767,0.35,0.32,0.3033,0.2333,0.22,0.2133,0.19
,198,0,0,0,0.06,0.27,0.3367,0.39,0.4033,0.3867,0.37,0.3067,0.2633,0.26,0.2367,0.1867
,201,0,0,0,0.0733,0.2833,0.3633,0.41,0.4167,0.4267,0.4067,0.3533,0.3133,0.2833,0.2467,0.29
,204,0,0,0,0,0.3133,0.3667,0.41,0.4333,0.4633,0.4233,0.3433,0.3333,0.3233,0.3033,0.3267
,207,0,0,0,0.1567,0.3167,0.3967,0.44,0.48,0.4833,0.4633,0.4267,0.38,0.33,0.3533,0.42
,210,0,0,0,0.0833,0.36,0.4167,0.4733,0.4867,0.4933,0.51,0.4333,0.41,0.43,0.4733,0.4533
