3injectors,17,794,,Injector:O445B29993_00,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,198,0,0,0,0,0,0,0.0133,0,0.0133,0,0,0,0,0,0
,201,0,0,0,0.0267,0,0,0.0533,0.08,0.0667,0.0267,0,0,0,0,0
,204,0,0,0,0.0267,0.0267,0.0267,0.0533,0.0533,0.08,0.0667,0.04,0,0,0,0
,207,0,0,0,0.0533,0.0533,0.0533,0.08,0.0933,0.0933,0.0933,0.0533,0.0267,0,0,0
,210,0,0,0.0267,0.08,0.0667,0.12,0.12,0.12,0.1367,0.1067,0.08,0.0267,0,0,0
,213,0,0,0.0133,0.1067,0.0933,0.12,0.1367,0.12,0.1967,0.12,0.0933,0.1067,0.04,0,0
,216,0,0,0.0267,0.1067,0.12,0.12,0.1533,0.1367,0.2233,0.2233,0.1367,0.0933,0.1067,0.0267,0.066666667
,219,0,0,0.0533,0.12,0.1367,0.18,0.2633,0.1967,0.2767,0.29,0.2233,0.1367,0.1067,0.0667,0.176666667
,222,0,0,0.0667,0.12,0.12,0.2233,0.3033,0.3033,0.3433,0.3167,0.29,0.25,0.1533,0.1067,0.276666667
,225,0,0,0.08,0.1367,0.2233,0.3167,0.33,0.3433,0.3867,0.3433,0.3167,0.3033,0.29,0.25,0.43
,228,0,0,0.1233,0.1967,0.1967,0.3167,0.3567,0.43,0.4433,0.4,0.4,0.3567,0.3433,0.4133,0.623333333
